threshold,recallSensitivity,specificity,precision,f1,accuracy,balancedAccuracy,negativePredictiveValue,tn,fp,fn,tp,auroc,auprc,brier,ece
0.372,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.373,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.374,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.375,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.376,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.377,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.378,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.379,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.38,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.381,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.382,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.383,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.384,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.385,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.386,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.387,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.388,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.389,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.39,0.90684153445365,0.5826357007831487,0.72405974093218,0.8052080851401796,0.7599862996103952,0.7447386176183994,0.8381570257565751,43150,30910,8332,81107,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.391,0.8807790784780688,0.6365109370780448,0.7453072963972146,0.8074000051246573,0.7701331506614719,0.7586450077780569,0.8155286057817068,47140,26920,10663,78776,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.392,0.8807790784780688,0.6365109370780448,0.7453072963972146,0.8074000051246573,0.7701331506614719,0.7586450077780569,0.8155286057817068,47140,26920,10663,78776,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.393,0.8807790784780688,0.6365109370780448,0.7453072963972146,0.8074000051246573,0.7701331506614719,0.7586450077780569,0.8155286057817068,47140,26920,10663,78776,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.394,0.8807790784780688,0.6365109370780448,0.7453072963972146,0.8074000051246573,0.7701331506614719,0.7586450077780569,0.8155286057817068,47140,26920,10663,78776,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.395,0.8807790784780688,0.6365109370780448,0.7453072963972146,0.8074000051246573,0.7701331506614719,0.7586450077780569,0.8155286057817068,47140,26920,10663,78776,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.396,0.8807790784780688,0.6365109370780448,0.7453072963972146,0.8074000051246573,0.7701331506614719,0.7586450077780569,0.8155286057817068,47140,26920,10663,78776,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.397,0.8807790784780688,0.6365109370780448,0.7453072963972146,0.8074000051246573,0.7701331506614719,0.7586450077780569,0.8155286057817068,47140,26920,10663,78776,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.398,0.8807790784780688,0.6365109370780448,0.7453072963972146,0.8074000051246573,0.7701331506614719,0.7586450077780569,0.8155286057817068,47140,26920,10663,78776,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.399,0.8807790784780688,0.6365109370780448,0.7453072963972146,0.8074000051246573,0.7701331506614719,0.7586450077780569,0.8155286057817068,47140,26920,10663,78776,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.4,0.8807790784780688,0.6365109370780448,0.7453072963972146,0.8074000051246573,0.7701331506614719,0.7586450077780569,0.8155286057817068,47140,26920,10663,78776,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.401,0.8807231744540972,0.6366054550364569,0.7453446122402634,0.807398410233545,0.7701453831521905,0.7586643147452771,0.8154804116578742,47147,26913,10668,78771,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.402,0.8807231744540972,0.6366054550364569,0.7453446122402634,0.807398410233545,0.7701453831521905,0.7586643147452771,0.8154804116578742,47147,26913,10668,78771,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.403,0.8807231744540972,0.6366054550364569,0.7453446122402634,0.807398410233545,0.7701453831521905,0.7586643147452771,0.8154804116578742,47147,26913,10668,78771,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.404,0.8807231744540972,0.6366054550364569,0.7453446122402634,0.807398410233545,0.7701453831521905,0.7586643147452771,0.8154804116578742,47147,26913,10668,78771,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.405,0.8807231744540972,0.6366054550364569,0.7453446122402634,0.807398410233545,0.7701453831521905,0.7586643147452771,0.8154804116578742,47147,26913,10668,78771,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.406,0.8807231744540972,0.6366054550364569,0.7453446122402634,0.807398410233545,0.7701453831521905,0.7586643147452771,0.8154804116578742,47147,26913,10668,78771,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.407,0.8807231744540972,0.6366054550364569,0.7453446122402634,0.807398410233545,0.7701453831521905,0.7586643147452771,0.8154804116578742,47147,26913,10668,78771,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.408,0.8807231744540972,0.6366054550364569,0.7453446122402634,0.807398410233545,0.7701453831521905,0.7586643147452771,0.8154804116578742,47147,26913,10668,78771,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.409,0.8807231744540972,0.6366054550364569,0.7453446122402634,0.807398410233545,0.7701453831521905,0.7586643147452771,0.8154804116578742,47147,26913,10668,78771,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.41,0.8807231744540972,0.6366054550364569,0.7453446122402634,0.807398410233545,0.7701453831521905,0.7586643147452771,0.8154804116578742,47147,26913,10668,78771,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.411,0.8807231744540972,0.6366054550364569,0.7453446122402634,0.807398410233545,0.7701453831521905,0.7586643147452771,0.8154804116578742,47147,26913,10668,78771,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.412,0.8807231744540972,0.6366054550364569,0.7453446122402634,0.807398410233545,0.7701453831521905,0.7586643147452771,0.8154804116578742,47147,26913,10668,78771,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.413,0.8807231744540972,0.6366054550364569,0.7453446122402634,0.807398410233545,0.7701453831521905,0.7586643147452771,0.8154804116578742,47147,26913,10668,78771,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.414,0.8779503348651035,0.6411018093437754,0.7471052205931324,0.807260128918177,0.7706652640077309,0.7595260721044395,0.8130693883142681,47480,26580,10916,78523,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.415,0.8779503348651035,0.6411018093437754,0.7471052205931324,0.807260128918177,0.7706652640077309,0.7595260721044395,0.8130693883142681,47480,26580,10916,78523,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.416,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.417,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.418,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.419,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.42,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.421,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.422,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.423,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.424,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.425,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.426,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.427,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.428,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.429,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.43,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.431,0.8584733729133823,0.6675533351336754,0.7571941381826789,0.8046593761298674,0.7719924892506987,0.7630133540235289,0.7961576243618854,49439,24621,12658,76781,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.432,0.8552421203278212,0.6746151768836078,0.76043344268814,0.8050560703892564,0.7734236906647747,0.7649286486057145,0.7941947892988285,49962,24098,12947,76492,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.433,0.8552421203278212,0.6746151768836078,0.76043344268814,0.8050560703892564,0.7734236906647747,0.7649286486057145,0.7941947892988285,49962,24098,12947,76492,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.434,0.8552421203278212,0.6746151768836078,0.76043344268814,0.8050560703892564,0.7734236906647747,0.7649286486057145,0.7941947892988285,49962,24098,12947,76492,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.435,0.8552309395230269,0.6746151768836078,0.760431061050413,0.8050497821373692,0.7734175744194154,0.7649230582033173,0.7941821649976156,49962,24098,12948,76491,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.436,0.8552309395230269,0.6746151768836078,0.760431061050413,0.8050497821373692,0.7734175744194154,0.7649230582033173,0.7941821649976156,49962,24098,12948,76491,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.437,0.8552309395230269,0.6746151768836078,0.760431061050413,0.8050497821373692,0.7734175744194154,0.7649230582033173,0.7941821649976156,49962,24098,12948,76491,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.438,0.8552309395230269,0.6746151768836078,0.760431061050413,0.8050497821373692,0.7734175744194154,0.7649230582033173,0.7941821649976156,49962,24098,12948,76491,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
